id,año,destino,estrato,consumo
5437b1df-e1ba-482c-9b31-195e9f14ecda,2024,Industrial,,4081083.34
ae62c7cf-180d-4ce1-8d00-c750d21454a3,2023,Residencial,6,16698224.71
8bbb402d-81e2-4055-9919-13b1a4ef712e,2024,Industrial,,10285771.85
cf5f2611-3b72-4fc1-a47f-974c0f06005e,2023,Comercial,,11504926.16
9cfe1b73-7dd1-42b3-8693-86bb0a645927,2024,Otros,,2887032.1
3dd06aea-c8f7-49c3-be81-254e612ec0f9,2024,Especial,,4588441.62
4e34556e-34d5-4f21-a657-bdfe8b5e86be,2023,Oficial,,9024061.06
a706f5f0-0d4a-41b1-8b04-a2d9ed6f5641,2023,Oficial,,11924015.24
9bfb0395-68af-4866-9a67-163567180e4c,2024,Industrial,,12013001.22
75af33ae-de3d-45d9-af7d-71a554f5cf5b,2024,Especial,,2642886.89
24d90e4a-db19-4f8a-8604-95885f9ef79b,2023,Especial,,2014065.47
a216dd86-e3d3-4bc3-9416-c339626fa444,2024,Otros,,15917817.77
be0761d1-5bfb-40bb-89ef-b97c141de267,2023,Comercial,,14615695.03
b6b015d3-cd56-4200-b818-0e5077461f55,2024,Comercial,,10650504.82
fd1214f6-0488-496c-821f-99474de68899,2023,Especial,,4410413.46
b089edc4-c450-477b-834d-987c4ca2a279,2023,Otros,,7298097.35
da6244a0-b41a-4336-9bd7-f48035222b3d,2023,Otros,,11400298.5
5afe7b88-4714-4116-95bc-e3c77db5e2e5,2023,Otros,,7798247.82
0669b1f0-0695-4c0e-b836-88117af3b270,2023,Residencial,6,8840570.89
8adf35d1-c16b-419d-92db-f08e5729e9e4,2023,Comercial,,11566302.65
6c74102b-fa4c-4d0c-80fb-ad5bdbc9648b,2023,Residencial,3,2297161.97
181a27e0-b53c-4f44-bae1-656ef86c5e8c,2023,Especial,,19508698.43
715de6a4-3159-4d06-81f3-60113e51100e,2024,Otros,,451211.42
a945e043-44e7-48eb-8855-753e7a58ef67,2023,Especial,,14470178.51
e5163a45-60d7-4db9-9428-2274edbc74ce,2024,Oficial,,19089174.47
0ab9d295-8b89-493d-8b9d-f2a5f793f7f5,2023,Residencial,6,8195020.77
2ea60dd8-d6e7-4bc8-b611-6de192f25498,2024,Residencial,4,19817105.62
229782a3-41ae-4bc2-93ab-957d93c93f4f,2023,Residencial,2,17974957.41
b8d8965d-9e73-404c-80f0-b2f82c9ade31,2024,Otros,,14855551.71
85b7fe98-1fe4-42eb-a4ca-4c0b494e9e95,2023,Industrial,,12543876.9
3ad10519-2fc3-406b-a376-a3d8d1392852,2023,Residencial,6,4978275.5
0a2d8b3f-332c-460b-bda7-119e4f196b73,2023,Comercial,,15453039.32
134a50cf-ae11-4851-97c9-1bf1b81d78f5,2023,Residencial,5,9870100.85
06b9edba-560e-4444-bc64-466c0cae8f22,2024,Otros,,8303620.47
58470a1a-93b3-44be-95ac-6a76a464443e,2023,Otros,,19873289.68
6b3f4eac-fedb-4c95-89fc-bf18a22e23d1,2024,Residencial,6,12199193.42
71fd2ac2-58eb-48c5-8f9c-c9d486c22658,2024,Especial,,8456975.59
d38c9102-605d-4074-a544-e70ac4c4bc9d,2023,Especial,,1820652.06
bc254911-404b-4369-a2c2-e0e2797b1abc,2023,Industrial,,8954753.76
f537bf6a-085a-4921-8703-9bceb0053d75,2024,Otros,,9419235.31
e2a4b22c-c53a-4088-a108-fef5f3aab315,2023,Comercial,,12031660.65
ff663862-8397-45e9-8b21-43425a5f220b,2024,Oficial,,3238174.83
3c1aba0c-1328-4b5f-9780-4d0c597a9607,2024,Comercial,,3058336.66
a22d28f9-26d5-4d0a-a2d7-13f204189d31,2023,Industrial,,19261304.28
1d8e86e5-99c1-427b-9813-57ae6da9e3b0,2024,Comercial,,11622651.17
642d689a-2a11-48b0-a59b-fd38717ffea3,2024,Comercial,,17970426.49
0ded1cf8-d26c-4757-b5ec-33c02fe2db00,2024,Residencial,2,16924524.86
5c6be7fb-aa3f-42be-8520-21357a812f22,2023,Comercial,,13953282.02
53e9257b-82ec-4eb1-9af1-838b2a2f1129,2024,Industrial,,2333769.56
ff6e6b97-b810-4790-a6de-4dd0bf83a04d,2023,Residencial,2,12466728.88
ece4e605-b0fa-43ca-bf73-f6a4d9df44f5,2023,Industrial,,4793060.06
e213fb47-1ca5-4cc2-9098-a4a7bfa83049,2023,Industrial,,10234922.06
f6317181-b0a6-4e26-9a38-55dde40e9c32,2024,Industrial,,8593738.01
907cf67b-90b7-4744-868c-1ec5d144c003,2024,Comercial,,8528598.01
4231962d-321c-4bcf-80ed-3e9817278137,2024,Oficial,,13619838.29
f9a5ccc3-4cc5-42f8-b8fb-19f011dade31,2023,Otros,,12935542.58
e01e1103-bbc6-4233-b563-9cdef6c5ffa8,2023,Industrial,,173097.35
a5261934-d12e-48f9-a963-918a1bcb802c,2024,Residencial,5,3976412.49
4c124f6f-95ed-4883-9e12-71ee55a99c10,2023,Otros,,10423310.06
386520a4-e2f4-4c1d-b5b6-54099925a59a,2023,Especial,,18382474.66
4b578a7e-ed65-451b-97b0-41c2cb21e426,2023,Especial,,15098546.6
bbabf4fa-ce15-4bb3-88aa-69a7c40956e5,2024,Residencial,3,15705455.1
6f83fa43-2dbc-4659-92c2-2cbb3c8f9596,2024,Otros,,18338911.34
9c583435-e536-4217-b432-2f155d9f74e8,2023,Oficial,,1827937.93
d7ea3eb3-d31a-43ab-828e-141765901523,2024,Comercial,,9948972.8
557e1d69-54c1-4c67-97f0-08412356813f,2023,Residencial,5,4153692.93
a1ea7e57-988b-4835-b350-434f216a848b,2024,Industrial,,7679958.25
fe8c692a-f17c-4c92-8ab6-865011f9647e,2023,Otros,,10697971.83
adfbba94-d988-40af-bcbc-cc7733beea62,2024,Industrial,,888832.56
252b9c84-248e-45fa-84cc-b0a4dea706f7,2024,Oficial,,3714848.24
a906d8b3-9fe5-4b19-bbd6-29dd272ba38e,2023,Especial,,14902618.05
2d0f2d2f-1abf-462c-9e1d-dbdc66376fff,2024,Oficial,,1668129.66
eb6ef40f-eba2-418f-bb0b-9c263a77c1b7,2024,Industrial,,299260.53
da5f04e2-7ad6-4eba-9517-16d1012698c4,2024,Otros,,12953265.57
0a2ab834-e313-4153-9a7c-0a35e75411a4,2023,Residencial,6,14620806.31
186d6912-d4eb-4753-97c8-4afbe794f534,2023,Industrial,,16021152.72
48d21f94-e826-4905-b0d8-33eaa0f061ca,2023,Comercial,,9605995.63
ef17a643-bfdc-4b04-8bbe-ca185879d82d,2023,Industrial,,19312636.15
57269297-c83f-4dd2-a6cb-2092081475c5,2023,Oficial,,18854721.56
4fab4623-5a08-461d-a91f-0a04feb562f5,2024,Especial,,8178264.25
fe5f7ca1-e66a-469e-b789-2c284f6973db,2024,Comercial,,19611946.53
6bb688a5-c82d-471f-b320-b8414790ed42,2023,Industrial,,16590209.4
299c7207-2075-4c7e-8439-504ef7d7aaff,2024,Especial,,12602275.37
07ccce48-411d-44d4-beaa-2d2147b6c440,2024,Industrial,,453173.37
c4f7ab0e-e3cc-4d66-889c-1470687abebe,2023,Otros,,7778272.51
fcc090ed-67d6-42c7-97b7-f7fd50f972e5,2023,Industrial,,6070128.92
f40f4254-e3a6-4e05-a888-74c2cfe28ebc,2024,Comercial,,5691467.02
926cd213-a692-4b58-981d-27987c70a637,2024,Residencial,5,5534936.04
9e3a8e25-a810-4005-86c6-638b356fb4c8,2023,Oficial,,15036259.06
2be48f34-05de-4083-80c1-f36ab49311d7,2023,Residencial,2,1051810.79
ea46ceda-5bdc-44ef-b240-2681aab8876d,2024,Otros,,19841992.88
76cc95c8-6e54-46f2-b5df-38590bea2835,2024,Residencial,4,1846754.87
0ff3a402-ff36-47a9-babf-875098a2d878,2024,Residencial,1,8440378.01
8fa9ec9e-0c96-4c37-9aed-e250018fbc29,2023,Oficial,,5239083.34
1abd36e0-f810-459f-9d08-85c5b33b7a12,2023,Industrial,,9894462.75
d8ade58d-141b-4a4b-8c74-8f802897f2f1,2023,Industrial,,4706790.68
7404a605-a3c1-4649-b5a7-f23bfe90b6b8,2023,Comercial,,1758344.03
86eb506f-d738-4cce-87fc-bf1cbe18b09d,2023,Industrial,,8120649.09
b4e95780-9258-4f73-bd86-012a591d6d98,2024,Comercial,,16414563.98
cb8a6900-6e20-44b2-bff0-83a1e6d805b4,2023,Oficial,,12043138.69
2225fb8b-7011-40d8-9094-d5a001d58bd9,2023,Especial,,16854997.43
5a6816f9-3fef-4d0d-b70b-f5547c4aa4b6,2023,Comercial,,6278084.26
662483fb-e303-44c8-8155-5b10b291e42a,2023,Comercial,,14496222.4
a57a4411-4e1e-428d-8036-1313ebf42a63,2023,Industrial,,13291705.21
361ec8d4-bf1a-4a7b-8625-07feeb9e9799,2023,Otros,,4806603.57
b6814577-8191-4bc1-bfa3-d78ae10687d7,2024,Comercial,,2110913.83
a5efd194-e9b6-4690-8330-f8dd414f5301,2024,Residencial,1,1762094.65
89a7ade6-e6be-444b-91d0-6a754e9db98e,2024,Comercial,,1560934.67
8810ecfc-6407-4bd4-bc13-72610d78d718,2023,Especial,,8735151.27
4ba82bf0-ce6b-4684-aff5-15d6946b3088,2023,Comercial,,4489402.54
a00aa8e5-c261-4f9f-8c99-1152b2a0bd74,2024,Otros,,17427493.23
d2d51155-5af6-4f30-8997-1f30ffeed5b9,2024,Oficial,,14456906.74
52173d18-c71f-44c2-9462-1d26e6adf89a,2023,Industrial,,10699171.32
0be09d00-0110-4514-9a25-a18dfbdb07ce,2023,Oficial,,12103750.15
4ad10b54-1c9f-45b4-8d5c-e01621ee4c48,2024,Industrial,,1330444.65
2cc2af4f-c617-4d0c-935e-1ccf50c6fd9a,2023,Industrial,,943657.12
d3282891-ecea-42ba-8bb8-52af092532a5,2024,Comercial,,15510752.42
cf69780f-bb6c-4425-9e07-b1040e3c7844,2024,Oficial,,9923123.71
6d71915b-f75a-45d8-87eb-77046b1cff23,2024,Otros,,10286337.74
3d138616-e306-439f-a144-e61e3ce5ef5d,2024,Otros,,4686294.2
fbebe654-58a6-48e2-bb13-924129c55442,2024,Residencial,6,962188.68
0dce3f75-b5ac-46ba-b19f-b1e11073b90f,2023,Especial,,3333861.16
c4d9637d-7f06-494f-af9d-8f6f2aa976b5,2023,Otros,,11003117.97
71574098-aa9e-41e8-8c9e-a6e0c344daea,2024,Oficial,,10216234.44
d90f12ab-f08e-4e22-9932-d48578f808f1,2024,Industrial,,18201770.47
3c9f8f92-3707-442a-9743-0da145a4c9ef,2024,Especial,,826509.61
5266a551-ebf3-4904-ba85-cdfa4be49b41,2023,Oficial,,3322841.82
681b1cbc-0177-49aa-9d34-ae52818343db,2024,Otros,,14359948.74
7023bcb9-154a-49ad-9a4a-dbd59463dae6,2023,Oficial,,18590187.24
f6ecaff9-e350-4ae2-bde4-e4ceaa2d6515,2023,Residencial,6,11911977.34
354eb0ae-87cf-4521-8970-bef773787060,2024,Comercial,,4732408.62
148522e5-fac9-4f9c-a98a-2f44dc261d2b,2023,Otros,,1117753.3
e97e7188-a104-4447-83b7-7dae40db533f,2024,Otros,,6513077.72
9d7c17cd-24a1-4f17-91f7-41a34cf604bf,2024,Industrial,,1102066.01
332cfffa-67d0-4b64-916d-ad3390906846,2024,Residencial,1,1030682.28
86e0b872-2a8e-4a4b-8d4b-bbb781b05dce,2023,Comercial,,2731238.64
46c640f2-777f-422b-b416-94a325e34460,2023,Residencial,1,10453946.8
d18dcc66-6bbc-4f08-bb2a-73d23b09d8ff,2024,Residencial,4,12262720.6
b423cb5f-8703-4a1b-8e3a-349f822e4e88,2023,Residencial,5,3766890.44
78faed91-e123-4da4-9553-d1bdb08bbed7,2024,Comercial,,19332487.11
bf5e22f2-fab1-452c-b133-806dbfc2b74b,2024,Oficial,,10698947.55
9eb9e42d-1dda-4477-a5e2-6c5ea07e6adc,2023,Comercial,,16864028.8
2c7e34fe-f924-46b1-8ffe-05efa9eccbba,2023,Especial,,734103.16
d3ae8401-337a-44e6-98c5-6a96806d8e42,2023,Comercial,,1739796.5
9a9edbe0-31bc-4920-9751-4f74d2cc9b6a,2023,Otros,,11756753.47
f1ad6392-3e78-4501-aa03-839bbf38138b,2024,Otros,,5180204.01
af51695d-af97-47a9-b720-2e2580335d90,2024,Otros,,360260.9
c1809694-432f-4d2e-8f91-06dc4c025a46,2023,Especial,,4270601.65
183110d2-3f6c-4ca8-92bc-237bea9dda79,2024,Oficial,,17325652.42
c287826f-9ccf-4409-aeb6-e56f87b05453,2023,Residencial,2,12726016.08
856804b0-0dda-4be3-8eed-5487dab8d55b,2023,Oficial,,3245898.77
38207afb-cc87-4d0a-a966-3df374b1261b,2024,Especial,,4648704.88
e0d613f2-cff4-4218-bb3e-6ea95b40744c,2023,Especial,,2341439.32
8293bb9f-dbb1-47db-b3c6-30f703a42354,2024,Comercial,,1603032.84
424a8a67-a72a-4e9c-9381-e390d52dd42b,2023,Industrial,,12973331.08
ca376a30-db46-4a1f-8327-02ef0f12a3c3,2024,Oficial,,6607161.76
0aed13d4-ef0e-4dc4-ac2d-5355a059c35b,2023,Residencial,3,595740.52
758bd5d9-2668-4073-a24b-e9ab411b5dd8,2023,Comercial,,11544122.05
629b0da9-7e2b-4a78-a8fa-00be8bf8a286,2023,Especial,,8940897.83
cc16ff29-10be-4865-b4fa-a2724af08655,2024,Residencial,5,16300587.41
120a68b7-c134-44d1-b6cf-f1c6040b3822,2023,Especial,,15398754.16
c2c40e39-4dd1-44db-a9b4-ab962a467f5a,2024,Residencial,5,10592863.73
dc066213-88e2-48f3-8df3-3168dbdb9eef,2024,Residencial,3,16602283.96
bb0a3ab9-79aa-45a4-806a-02df5bdc796d,2023,Comercial,,2453154.07
bdb1a459-433d-4039-9dec-e906ba335868,2024,Residencial,5,13421487.35
65b67542-edf1-4f9b-b869-aafea5cd1360,2023,Industrial,,10862738.62
4cf655f4-dcdd-4f66-9ea8-8e4e65a03914,2023,Especial,,4534502.96
1be1a4d0-b838-49e4-8475-752a4a8e8c34,2024,Oficial,,17477218.82
24c4dbc2-0371-4bbc-9bd4-dbce7013320e,2024,Comercial,,1411016.22
1ecc1b85-8e7f-480e-b715-fd6b63e5f541,2024,Especial,,2439382.71
1678b4aa-cb2d-4f91-b0ef-3b3c623863d0,2024,Oficial,,13319324.81
ea114928-e4dc-4fb5-8191-a86d64f7a022,2024,Oficial,,16929773.91
657650f8-6df0-4158-addf-bbbd1758545a,2023,Industrial,,4953677.02
0ff27ba7-7f60-43db-9080-a6c61a74e12e,2024,Especial,,6969338.27
c0d3410b-6d82-4f5a-99aa-cbd27ad5c4c6,2024,Oficial,,18569590.41
e6853c1e-4f5a-4c27-8a25-51cf8af10f22,2024,Otros,,11290770.76
911d191a-2c50-4602-bb7e-e3d46e93bb01,2024,Especial,,10153566.24
2c782273-9ba9-4c52-9565-2044adb2b18c,2023,Oficial,,14825739.55
3bb215a1-0d18-43dc-80e2-e5a151c04aa7,2024,Industrial,,6415576.58
12fef7c2-cbc7-4660-b617-51eeff86b60e,2023,Oficial,,14841623.73
82bfc014-658e-4d4c-966d-a9c00e408493,2023,Oficial,,1031639.94
a882522e-bed8-4315-804c-857cfda54998,2024,Otros,,12368755.44
cf7bafab-eeb7-4fd2-859d-73188c00ca6a,2024,Otros,,5545045.72
65834756-1870-4c75-9998-904f338e1460,2023,Comercial,,7293679.84
c583bbd8-53bc-4fb3-813f-fe64c1082bd6,2023,Residencial,3,7361530.31
8f17487f-cf2a-45fc-8842-d48822fdb8f0,2024,Oficial,,4754463.99
42c89773-bfdd-4996-8ca8-0e4874eea463,2024,Residencial,2,11139901.12
18acc554-e1ac-489b-b084-78b9b8a13332,2023,Residencial,4,17938070.1
7878d150-6a10-40ed-be6e-1a6bbdb7c16c,2023,Oficial,,2586860.37
ba513994-5aee-46bc-af08-fd17a414a840,2024,Comercial,,7345222.11
42017263-4f88-41b4-bf2c-70cc21c26f85,2023,Oficial,,16005472.85
a26f8525-952a-42cc-8df5-400cc2a12b2a,2024,Oficial,,7724393.48
fd26770b-ab99-4f65-93fa-f5478406c366,2023,Residencial,1,12635095.12
9902c91c-f3f4-48da-a618-05f8f84a5787,2024,Comercial,,2660129.27
b942d4b8-5837-41e7-8f76-bfde669786c3,2023,Otros,,9609796.13
16f0c06c-9ac6-4dbf-926a-782d57219c8b,2023,Residencial,3,19530610.58
bd3b8ba8-09bf-475e-acb7-828a408271ce,2023,Otros,,16723044.64
f9b64212-33f5-4728-9366-4884fd65e9c4,2023,Especial,,3555562.15
2c73c27e-a71d-4eb2-ae12-79acfe377574,2023,Comercial,,14218704.0
d36dd61a-a09a-4379-940e-df29a930bbfa,2023,Comercial,,5419818.31
2ebb6df7-ffed-4911-a03b-824225baa624,2024,Residencial,6,15721681.57
76dc40a2-de2c-44ea-837d-d57cc6caf52f,2024,Residencial,2,5766730.32
4e348677-1014-4005-9b6e-c3389e938f72,2024,Oficial,,18217498.13
0845836a-73cd-4f5f-9b9a-2e04254602d9,2023,Industrial,,2859029.16
cda651a2-435b-448e-b20c-141ca5a6e1dc,2024,Comercial,,477267.92
739698cb-7da2-452a-9266-5ec9b2b90253,2023,Especial,,15436124.86
4677b1fc-d7d0-4d56-8524-c59cc7988360,2024,Especial,,8051897.57
746a825c-f54d-491b-8749-68430071a305,2024,Otros,,14466336.33
375195b0-ee13-422b-bded-cef76000480f,2023,Comercial,,19167452.09
944ce1f7-2bf3-42eb-8e98-e41db7313cb4,2024,Residencial,6,18884186.33
975078e1-eeac-412d-819a-dcf2a029f50e,2024,Comercial,,17109544.72
00bbd5ea-f15f-43f7-92b8-226d4bc51b9b,2024,Especial,,17872414.7
