id,año,destino,estrato,consumo
d87cce3a-56a7-47c1-975e-08462d3f1871,2023,Especial,,18266682.32
1cce82a0-7b60-4de4-ad5a-77d5f806625d,2024,Comercial,,1958890.83
61010082-3752-4d61-8dfe-5781c9053969,2024,Residencial,3,3310233.95
9dbb4505-65c2-4301-89b3-a8309da64ef1,2023,Industrial,,1205336.21
d7a26468-431e-4801-9c3e-05183024818b,2023,Residencial,6,11023225.36
e2f46787-7987-432d-bcc9-6433996d9cda,2023,Oficial,,18857507.89
cb22e0df-df5f-45a8-95a0-0eda4c696348,2024,Otros,,9686097.19
46c95866-64e2-424d-aaeb-a3402ebb5e63,2023,Industrial,,15457557.11
9e021aad-5637-470d-8444-e38b10e1f971,2024,Residencial,5,16992209.43
2dda9f3c-4317-4fb3-8381-bfa6f2a5320d,2023,Comercial,,12502136.52
5e9d6038-51fb-4294-a464-5a38413c9678,2023,Otros,,564420.2
ccc54185-597c-4fa1-94e7-12292aed9c86,2024,Otros,,11918592.12
0ae7b357-11e8-4ce7-85a3-ef6a01c074ab,2024,Industrial,,13419237.02
b5e60f61-af6d-4072-83cd-f100739dec09,2023,Comercial,,8415689.64
e543d184-6bb5-487e-ba9f-9a9bd8503ced,2023,Industrial,,18313176.78
1638992b-daeb-49bb-a6cb-07b984cc8a2e,2023,Comercial,,17737556.89
c259e729-5bcc-45aa-b6b2-7f671753d924,2023,Especial,,5104123.4
2aeb98c7-3aaa-486e-9719-d1afb9b0ab33,2024,Oficial,,13665609.81
895851fb-ab43-441b-9527-fd867f6e28f9,2024,Especial,,16995514.16
49cb2a0f-7ea6-42c1-8991-ccdfa04d0677,2023,Especial,,4243697.62
be32b975-9e31-464f-9961-20d145cad5bc,2024,Industrial,,16449095.47
ddea1939-ba5f-4c1c-945e-e7d4949dde57,2024,Oficial,,2590960.4
bf1b62e0-ad6b-4e66-8ca3-b4810b61f021,2024,Industrial,,15554571.03
cee3f4cf-a453-470e-8be3-cf119fd6801d,2023,Oficial,,1121071.6
7deef3d8-4ad7-4c5a-9327-6e865ec842d2,2023,Otros,,12906342.02
f0c0ab16-cb76-4df0-ba0b-175d67f18591,2024,Otros,,7642649.73
f9dd34bc-b7aa-4693-835c-c73a603cf1d5,2024,Industrial,,5158388.72
c1ee99b2-7377-4cf3-ace1-6f634bfbdd8c,2023,Comercial,,10138882.44
ef83713d-763a-4786-877a-db75cc692900,2023,Especial,,8931227.1
4fda9067-f857-4f3b-b558-f747fe0f3cf6,2023,Comercial,,253646.87
802dd4da-0d1b-45f3-8e41-268e91f81eda,2023,Otros,,1807064.52
14151efd-d6a3-4e7b-9a06-2ba8c2f3a7b2,2024,Otros,,11047658.0
9fd1e491-60bb-49fb-ba62-1298bf48b7ad,2023,Residencial,2,11402988.56
1c31a2e2-c629-4107-8a76-edba4034408c,2023,Industrial,,6329065.12
7fa3258a-17e6-4bf3-a20f-f99ad775665c,2024,Industrial,,9506252.08
3faaba3e-970c-4317-90b8-d5c0997c2604,2023,Oficial,,13124700.87
a842eed5-a750-453a-90fe-b107b3b9f500,2024,Residencial,4,10754153.25
be03b933-1227-4629-9e92-8bc13640da41,2024,Especial,,7314899.22
97d23a59-fd88-4279-ada1-993030a1c731,2023,Especial,,18594151.24
e2314074-d49b-4b77-9df8-68bc6de2e0bc,2024,Residencial,1,11531387.82
63e89ca9-1752-4043-b70b-893c8c258a38,2023,Otros,,568455.81
9076fa48-63ea-47d7-a461-6804c2fd1dac,2023,Especial,,13826813.26
9895437b-13fa-457d-8afb-2010493948ca,2024,Otros,,5261433.26
1c6eb37d-515c-444d-9858-b99fe5018ac0,2024,Especial,,7885766.74
93d40681-8a0e-4d4c-af32-039b416bd27a,2023,Industrial,,4290132.66
5d62abf6-1dde-4e80-bff8-6d45c7f02db5,2023,Otros,,858999.52
5ae0e8ce-910b-41b0-a5da-98236eddb29e,2023,Especial,,12684715.01
c965d8ad-a5c7-40bc-950e-6f852e8edd31,2024,Industrial,,12025611.35
3bcd9562-9597-427b-82e6-203aea2c04f5,2023,Industrial,,16248324.73
599e8c19-d130-48cc-b4c4-d10ea96df5d1,2023,Residencial,6,10657414.45
4fe6eda9-9011-489b-bc74-a24fff6205c5,2024,Comercial,,16830131.84
27bda750-46ef-4228-8769-1e6478234cf5,2023,Industrial,,16383429.74
c0ada4de-6f49-40b2-a59f-ea6e0367f6fd,2023,Oficial,,17358843.81
17155e8a-d84d-47d4-82df-3b3c469c6ba6,2024,Industrial,,7503777.87
01bd7bc0-f3f9-4a16-89cf-5f0cf3b81711,2023,Especial,,8817585.18
5283a4d6-c8f8-4ba6-95e0-4cc8bf1515fe,2023,Otros,,11849981.32
17c62f44-dd5d-48e3-9601-8af9c48403f9,2024,Oficial,,10687843.16
73de9381-707e-4f1f-a2f0-8fbc0fe1c702,2023,Residencial,4,18257885.95
57c43bef-6649-462c-9e43-6b7eb3ebb706,2023,Oficial,,2800220.06
d990aae5-44ee-4c50-813b-3d30c6ba9c9d,2023,Especial,,2770930.56
0f395ca1-9751-471a-899d-8635e56d925b,2023,Especial,,338788.78
a52fd899-0827-4ee3-928c-5d4bfa2ce789,2024,Industrial,,1270380.55
5aff90cb-7740-4ae3-82fb-393f6245fab8,2024,Especial,,754319.96
4eec8cb3-bff8-4315-b776-c75678cb0755,2024,Comercial,,17134321.59
8cb4cc3b-958d-48ca-a765-74ce146a7ed9,2024,Especial,,13454813.94
96eefae9-6fd3-4050-a604-dfb3b2e169a5,2024,Comercial,,2410787.94
3ceea8d4-ea1c-4e82-8b59-5402f83a297b,2023,Oficial,,1993367.67
f2289348-8e84-4876-afbb-0b07a5514f1e,2024,Residencial,3,14010712.17
d6ad5478-2f37-4399-87df-001b82cc1d58,2023,Especial,,10325325.93
8aa195f8-5ca6-4284-a173-e18638cdd49e,2023,Comercial,,19963416.0
86171230-9c72-4e94-a83a-7ff0cf24d84c,2024,Industrial,,16580263.22
4ed330f9-2fab-4826-8bc1-3d4af80c95bf,2024,Residencial,5,12086589.48
7829a893-d2ab-41ff-97ec-66c813524142,2023,Residencial,5,6185064.93
a2f2d4e7-42a8-4c6b-b345-80cfa5d577e5,2024,Otros,,11549530.11
f14ce2df-d3b7-4b5c-b0ab-4fe253592586,2024,Residencial,3,14269325.27
a0ea6ed8-63ec-4842-af58-b1a1b3afc69e,2024,Residencial,1,16915007.57
51eb8077-d8dd-48bc-b87f-6191e9195b8d,2024,Industrial,,18709811.76
15197c05-b449-4fb7-b9bc-94c373ee8544,2023,Comercial,,14549251.62
251f18a0-b54b-4119-9a92-9af53c898228,2024,Comercial,,10077133.56
e4220e8e-edee-4ba7-b687-19f003354018,2024,Residencial,5,17308545.99
43d70ccb-b194-4703-ab30-c4221814572c,2023,Otros,,6970363.54
cc1c106c-ef8c-4bf3-9087-65978e762e1f,2024,Oficial,,4036352.56
454327a2-12d9-4af6-b917-1d11cf5787a7,2024,Oficial,,9155679.18
0d372e70-1db7-4601-8d17-3767aefab0cb,2023,Especial,,5737019.06
d6f36bf9-385f-45f3-bd46-59c1ba6ab06d,2023,Comercial,,6548219.81
a4210567-5ad7-4054-99f7-9ec97af3c14b,2024,Industrial,,17682953.37
7b233ab2-e525-4bba-b9fa-c0b212114140,2023,Especial,,3848083.04
1d2b0b8a-e866-4a8d-b361-343a3cc589ae,2023,Residencial,4,10300160.48
548dc21a-8716-4c3b-ae27-068084da80b1,2023,Especial,,6865857.27
e7eb7411-4a4a-4368-a9da-6b378ed7cc5e,2023,Oficial,,17630736.35
06a2f36a-a243-4cd3-9fee-0fcb91767185,2024,Industrial,,6330431.11
156272ff-65c9-4d94-a442-739b34c579f5,2023,Oficial,,18796129.03
b273516c-baa2-400f-ad7d-19cb82966794,2023,Especial,,2410673.74
cdf35247-8dc1-47dc-acca-b11c505fee2d,2023,Industrial,,16370065.06
c68feec2-be37-4858-b6bc-d1bb4af4ae42,2023,Industrial,,2694966.53
cddc561a-1c0d-4065-b880-be13425b64b6,2023,Oficial,,5497840.48
f51efbd8-2df4-48c2-ab5f-b4ad08d88459,2024,Oficial,,17227833.3
a0e20f96-3779-44f3-83c2-0fc85a14c091,2023,Residencial,1,4864053.88
110e9166-d935-45b4-93f9-4f34fdef8461,2024,Industrial,,744793.76
1444b3c4-4fb9-4d55-93e6-1e3603d013b0,2023,Oficial,,10723488.25
cccb7aeb-52a4-444c-8843-5547b7d94e31,2024,Especial,,3258533.36
dd04c6d0-777e-4dec-bff4-39f6f7ac4723,2024,Residencial,1,10410537.47
454265a8-89f3-4e91-867e-688d75703665,2023,Residencial,2,19499976.95
637b3905-c44a-47ee-9242-6c6fb2f3f626,2024,Especial,,11410888.14
817ea0b2-22f9-4ef5-8611-171690acdfec,2023,Residencial,2,2743453.65
ea215203-abe7-4ef9-a9fc-26342f995c94,2023,Especial,,10879070.93
e9d4f4e0-79c7-45eb-b8d9-bb3954b82dc9,2023,Otros,,5797340.86
fd0a209b-7177-4219-bb15-1fdcbd856a43,2023,Industrial,,9197846.67
d1be3c73-ae4f-4b72-85b6-7d494b300c46,2024,Otros,,16765487.79
76066173-d28b-4362-afdb-9a573729aebb,2024,Comercial,,14345900.69
94f3634b-8aac-4abe-aace-8287dd8ee5ab,2023,Oficial,,6619407.35
b25fdbfb-f91e-43a0-9355-d41bc9018cab,2024,Industrial,,18836820.72
35d443e9-0ec6-424f-9a50-96b2b673205a,2023,Residencial,5,15025518.96
a915a29b-b6af-4845-841f-b59eecfa8b0f,2023,Comercial,,14600939.89
aea6c33e-122a-48bb-8530-26d9321c7078,2023,Industrial,,274557.13
c6139fd6-4989-46a3-a67a-f01beab0bf3c,2023,Especial,,13814763.56
772c0ec7-0795-4dc2-9364-b278183db288,2024,Residencial,5,6288463.21
4af4cc9a-7f7e-49c4-8c7a-339c4839b633,2024,Especial,,1210129.61
ec665bef-3c7e-4e31-b3b8-c859829e635c,2024,Especial,,17947887.38
4b6ea96d-2103-46a3-a291-36349502b358,2024,Industrial,,9821661.32
aa8d5585-1688-48a0-9630-d8ced1eeaa1c,2024,Otros,,16333134.56
a5b97c6b-db2c-4d21-9476-8bac60740dff,2023,Comercial,,6544792.85
f18a0d9f-0eff-4277-a9b4-0a7ffcd0301f,2023,Otros,,12834774.17
b2cd77ec-b4f8-4d43-a495-45466f236865,2024,Residencial,6,8236545.28
e618d276-fd05-41fc-998d-12508feb4ef4,2023,Comercial,,155353.16
b0fc6a80-f652-44b2-80a0-79f475ad9e22,2023,Residencial,5,16579192.61
b1a99469-4d5c-4687-bacf-59972b569ec9,2024,Residencial,4,17701929.9
d6adf1de-2682-4637-b443-43b26216402b,2024,Industrial,,8713197.18
49516331-b1c6-4509-a3f5-8108d155a6bf,2024,Residencial,1,6646852.08
231021e0-ea3a-4290-b150-92915d645e70,2024,Oficial,,15562812.87
b6673e1f-cf59-4cca-8216-6d628edd9624,2023,Comercial,,7251893.62
c0608567-af7e-4f69-bde5-1f342cf78dc3,2023,Especial,,18723818.53
c750c6e5-034c-46d1-969c-4ffd1f40711d,2024,Oficial,,961242.93
db7a34f6-a2f4-4f00-a1c0-66d562a0af4c,2024,Comercial,,6279689.52
1bdae44c-6841-41eb-8d88-ca3be4fdf09d,2023,Oficial,,13194676.13
0630826d-4ef0-456f-a211-6a5dab93d77d,2024,Industrial,,11832429.03
b8aa5acd-f40e-4929-9900-3e20e8b03473,2023,Oficial,,4185374.13
8388b17d-1d1e-4955-8f73-0b51945e9271,2024,Industrial,,5911898.01
f1c4bdf8-0acf-4af0-b52a-9b20a8f9a1e0,2024,Industrial,,15440182.61
aec296a1-447b-4bc5-b0b9-c776086d8f98,2024,Otros,,13496619.85
9af2286a-9ea7-4764-a921-b9dbfcebb6bf,2024,Industrial,,4783254.67
9c5e8523-0bf0-458f-85d5-c2b74567ee7d,2024,Comercial,,9729430.73
4356281b-940a-4333-ab52-b2994403d23b,2024,Especial,,8127540.07
a3e3bfe2-64ad-44ec-be24-b3d2943e331b,2024,Industrial,,261484.27
203d4a13-9644-47d3-abe9-32dae0e2436b,2023,Comercial,,16567458.84
22f03ac7-0ea3-4f32-864c-91007b91fd36,2023,Industrial,,18062877.79
13c88715-94e5-4c12-8002-f45e0983f873,2023,Otros,,14143900.89
7f9f2927-cfcd-43e7-a647-fe66d9733ab1,2023,Industrial,,7306556.91
fdbe89a3-ee83-44f0-9c25-4fe5eb30a67c,2024,Especial,,19396581.66
135703dd-3b76-4547-85f1-e55f238766a4,2023,Oficial,,13127098.73
28dfde64-d9d3-498f-b25b-fbf695c144f9,2023,Especial,,2666668.18
d4722ae7-d794-4f03-a215-36f71b0e46de,2023,Comercial,,13233792.43
f10f67f5-ab8e-4963-84b3-b0f3d7ecd5c8,2023,Otros,,7352523.22
a5ae869d-7cd4-4af8-8f52-05ca0f1af5c4,2024,Especial,,7561200.19
a946e5e3-8ba9-40a7-9810-3c45d45f3c85,2023,Industrial,,18812636.98
1105c559-8c36-4756-a518-58b5c0623283,2024,Especial,,1388016.96
84abfdad-b6bf-4b3c-84ee-271bb9afa876,2023,Residencial,4,14760739.93
c07dfc78-06ec-4455-9734-52b9f1554e4e,2024,Oficial,,3492650.96
250e2c47-0825-4016-b579-caefbbe11e7c,2023,Otros,,10632727.74
b42a7065-4f81-43d0-96a9-37e6bbcddca2,2023,Residencial,1,12039626.88
3d90e271-3318-4fda-a780-1a715b84d961,2024,Otros,,1785732.04
8c19af0c-c092-445a-b404-211841cb0f83,2024,Residencial,3,11284148.29
715d55c6-46f1-44c8-b550-e696c62880e3,2024,Residencial,5,7967857.08
23ad417a-43ae-402b-a088-5222d57dac3d,2023,Oficial,,19575331.67
7076536e-fd8b-48ef-91fc-4ab3f14c3b82,2023,Oficial,,10066803.98
5b0febac-0743-42fa-85a9-81ddb4c8e50b,2023,Especial,,17970032.29
d2c7ef76-9b4a-47a9-86bc-95279cbf5802,2024,Oficial,,2982411.21
3431d309-0b78-455b-845a-41841611a9a7,2023,Oficial,,7493918.74
fea92677-a9d5-461f-ba1c-ea56ed5508df,2023,Residencial,3,14927973.42
aa63bed2-25b0-4761-9d0b-5209ae5fe4a3,2023,Especial,,16118647.76
cd6b87e7-08c5-443e-ad89-231780a9582d,2023,Industrial,,13393359.08
bf6c8e37-975d-4138-80ab-2b6d85d63f20,2024,Comercial,,12997531.73
daca86ce-f060-47a3-adde-b09cb9274716,2023,Residencial,6,3298595.46
2ba91ebb-eabb-4875-8849-2775da480e20,2024,Especial,,11065491.66
e8fe29f4-70ab-4c36-8aa8-fe273bdc8479,2024,Comercial,,17241216.37
25ed98a2-f174-41f8-b07f-d956db197e5f,2024,Otros,,5941031.13
2261711d-3a01-4a9a-b59d-16bbeac38dcb,2024,Otros,,15066519.26
6915f9d0-b0e8-4073-8efb-ef8a2ed57668,2024,Residencial,3,8668180.48
f908631b-fb2d-4df0-9833-2c4edcf06b25,2023,Industrial,,1200508.14
58543046-66e6-4ef0-8548-631a1f3c64ea,2024,Especial,,18583376.49
35e8ffc5-daf1-4065-8d47-d1edbb0d7852,2023,Industrial,,7164674.05
854bbbd5-cfc4-4827-84b2-0c740b84923d,2024,Especial,,11861026.89
8d32bf57-b61e-4a91-9b44-d5ed179159ba,2023,Oficial,,17183024.89
7a9b5510-cb05-46c7-91d1-47c7fed5b5aa,2024,Otros,,11742633.06
55f2fb6f-f4bb-4aac-aaba-0cc034089ee1,2024,Oficial,,6323305.29
a0e865a3-c382-4f11-b270-29c18f92aeb0,2024,Residencial,2,15605386.31
4bd6ba64-f340-426b-8cdf-562c2382ab92,2023,Comercial,,13847555.6
1d2b74ee-aee8-4ce3-b838-419137fe4498,2023,Otros,,11999341.18
fa2ee0d8-d2b1-4f2f-9672-5d71eacd01cc,2023,Industrial,,14615558.02
6b74207d-ce28-4004-b5a7-158295184834,2023,Otros,,11545428.84
c72cd788-36c3-4add-90cb-3610c67c1fb3,2023,Otros,,16681083.24
a231bdb8-49c8-4f0b-a92d-2823022e0d34,2024,Comercial,,13975289.89
62aab79e-d025-4eb6-89fe-3b4a85b6079a,2024,Oficial,,7267139.3
8ddc95b5-538e-4870-8eaf-d93d1368f7c1,2024,Industrial,,12208745.11
ad547506-9536-43a2-9d50-3bf689393706,2024,Especial,,9759072.23
a9fc5abc-921a-4561-879b-71473a93f2e8,2023,Industrial,,18250463.73
b63702ce-72f9-4149-9b44-2b4559a71855,2024,Comercial,,15480895.07
e50fd1a3-d804-48fe-a3c9-df76cf5c25d0,2023,Comercial,,4661019.46
2964d6a3-04b5-45ac-887d-7edfd4d71f4a,2024,Comercial,,6860253.72
7cd213b4-c3b5-4b2c-aa66-195dcea5d7c9,2024,Residencial,5,16055921.18
c1ee5f22-f76b-4813-98ae-4d23982a2a56,2023,Otros,,13081998.62
839ff05d-08c1-4815-bae1-cdca3e295e7a,2024,Otros,,18688840.78
6ec5aeca-0c80-4e30-b897-f38ee5a6fa07,2023,Comercial,,9469756.05
6c918a74-1493-437e-af75-16193929a76f,2024,Industrial,,8188472.33
ccf12a6a-1dc3-414d-94bc-ca202bea3fc9,2024,Oficial,,4855305.9
a458cc39-5482-44ef-a8ca-8e0a0ab6f5b6,2023,Comercial,,18017280.16
53e63fae-8a4d-4d02-bfe0-e5222a16428d,2023,Residencial,6,14210435.88
e3705b04-44be-48a2-a533-6abc7cf1e77b,2023,Residencial,4,9326738.21
7000f33a-7054-4d9f-90b8-f6bc3a14affd,2024,Residencial,2,19081930.03
3e83a86b-b788-4313-965d-91066edbc340,2024,Otros,,15536748.14
b819a58b-8fb0-4085-91c3-4fdfebb931bc,2023,Industrial,,15750056.26
9809651b-4708-4418-a838-0ba87a05f72f,2024,Comercial,,16332510.57
17edd49f-a734-400b-9eb4-e0247d699198,2023,Especial,,2261174.27
4becedc1-b283-4809-b6b8-accdec83f82d,2023,Residencial,1,10160573.67
23ea7d48-7e13-4ceb-92b8-629d515afa59,2023,Industrial,,9782604.67
9de63b64-7242-40e1-bb01-fa66919e086d,2024,Residencial,3,5968261.82
4d14ea83-0da2-4457-9278-5334b57bbc5f,2024,Oficial,,11551633.39
dcd0d90c-f43c-4b1b-af67-87d30bb2abaf,2024,Residencial,2,10184061.51
7ad4def3-4d6d-413e-ba25-f9eb7ee1a69e,2024,Otros,,1841575.5
073039da-3afa-4722-b6c8-05f804dd7880,2023,Industrial,,5001131.0
89e142fd-a6f4-41a6-975a-32d76e0d315c,2024,Oficial,,13542637.76
ff0bc188-b44d-4a15-9031-b426dec09c60,2024,Otros,,16726646.42
52d770ae-3e73-455a-8efe-eeed7b111e71,2024,Comercial,,10923139.07
824fdb0a-c6ee-4998-8f2a-4efefbd07771,2024,Industrial,,13968737.1
5f53c3bb-68ac-483b-ab78-df14dd7665dd,2023,Residencial,5,10275708.55
08a35042-9754-4da7-a7f3-9ffe86b0a5b9,2023,Especial,,11749368.77
a9ec92ec-1613-4274-b4f8-d8f6f6da33c5,2023,Oficial,,7438676.25
d9cddbbf-9fe5-4383-bc46-4c27d3c517f8,2023,Otros,,7225309.68
979bfe9e-acd9-413b-aeb7-6d017f7dc226,2023,Comercial,,11661207.65
13bc7415-c0f2-4910-bad0-d3bb51e4807d,2024,Industrial,,15608011.35
7850de00-bc48-4da7-8a28-5edd3318bf3f,2023,Residencial,1,18694254.15
17695465-c152-4829-823c-765d811490f2,2024,Oficial,,1709630.46
6c878d35-1ea9-486c-8542-b91a06bc6e94,2023,Oficial,,5830249.82
76ea093e-9670-46df-9c3c-91560aa16bc7,2024,Otros,,9012473.74
60db29c3-6099-4777-8b2f-245d07461813,2023,Otros,,6730672.0
9cdd1b32-652e-43c2-912c-32886c153a88,2024,Industrial,,10092472.11
280abef1-ccde-4d63-a925-05c31a9c3e51,2024,Comercial,,17799361.94
aadde365-707b-43d4-ae54-2cd9c94d2777,2023,Otros,,10988661.86
894cabc5-3ee6-4ada-a0df-df49dc1e0209,2024,Otros,,9266875.96
221bcebb-3e19-41a3-a22c-b87205c12908,2023,Industrial,,1695968.83
bc61dd77-bfa0-49f0-8cce-862f73ca7c2f,2023,Otros,,17016195.36
fa0fdc80-522e-40ac-80ad-0e82278f6f07,2023,Especial,,8360087.52
add58b99-e1bc-453e-be95-68f8e970f8b3,2023,Residencial,6,1263217.81
c045ba7d-a8d9-4841-a942-4c13f400f99a,2023,Otros,,17655519.08
7f44675f-9e62-46dc-b825-24752e6590e4,2024,Especial,,15247767.25
7d16273d-1bca-4ade-8255-0d8159e81b32,2024,Residencial,1,2471674.71
25e50664-5014-44fb-a56d-9dfa54351fba,2023,Industrial,,8916496.64
6785950e-93ce-4fdd-a7d4-28f0aacdf00c,2024,Oficial,,4114534.75
9b7f5e09-f642-4c63-8959-2e599b98f354,2023,Industrial,,18261755.15
062dae7f-e7c7-48ff-938e-ed0e375e665c,2023,Otros,,8731967.53
c8e99cb8-b561-4776-b3ee-fc2f8cbd00f7,2024,Industrial,,2694462.33
81ef3e81-6356-4822-9a9b-fe2911c18369,2024,Otros,,18210353.57
85276491-a5f0-4cc5-ac1d-23541d0a3786,2024,Industrial,,18839295.88
24d2a6d2-4892-435f-acfc-7c648825017c,2023,Especial,,12605489.85
e6642b28-2d9b-4123-9c9a-82db49d03f17,2023,Residencial,2,18367545.59
8c1fb731-60e6-4609-aee3-cd120e26fc7b,2023,Residencial,4,14919755.8
2ab8f722-500d-4a90-bcf8-cadbfdd8aaf8,2023,Comercial,,8675534.02
5a7adbc7-6d39-46be-8a80-3bd04b9d5f7a,2024,Otros,,6127352.88
2e33560c-0233-498c-b090-ea4cb603e03c,2023,Comercial,,9730436.57
71e79cec-f880-448f-a7fd-601398d938e8,2024,Residencial,2,14547699.84
1e84f5f6-6268-4283-9e43-f6a185e71c3c,2024,Comercial,,13798168.9
2a7a6557-5bec-4230-a733-140fc02bd139,2024,Otros,,1154733.84
9ad9cc20-1ab5-48b2-bb8a-2a266530f79e,2024,Residencial,1,7239091.52
a44df445-2e81-4192-9878-84c4fe43a403,2023,Residencial,4,17965203.51
b0e062f7-0fdd-4cf1-9944-da088fedb5b2,2023,Oficial,,8635268.81
0cc81c73-254b-4451-86b3-7d04a376812c,2023,Comercial,,8245703.7
5918c0c8-5f3a-485c-ad5a-94da5d00ea32,2023,Industrial,,10541601.99
ded83722-3f84-4fba-b918-9e936f5aca66,2023,Otros,,1375716.31
e850f762-daf3-4bc3-bbda-c59bbc96af26,2024,Otros,,3905302.27
bb68e46a-d85a-423a-b6ad-8951e218c719,2024,Otros,,19229239.6
f83bc331-dce6-4aa0-a03d-17e9e1bc84cd,2023,Otros,,16416284.89
5d41a0df-56b3-4d74-9f43-61c9ea6a8890,2024,Otros,,15565768.34
85ab87f2-7846-425e-a614-7d337a1aa2bb,2024,Oficial,,3092306.87
54609e57-e4a3-48ee-815e-98da46dc703c,2023,Industrial,,9350097.81
a6cb7628-87f5-4ad4-86f4-0b34a91cd486,2023,Otros,,4608580.3
b6f8e500-4458-46db-8d3a-4ce0d3b5cf44,2023,Industrial,,14316874.98
1923b96d-6f9c-4cc4-8b0b-0c65f0c67512,2024,Oficial,,2177313.97
8960e336-3dd1-46c1-8f0d-fb86ea2386c9,2024,Comercial,,11520304.68
dca9bbbe-3f83-4a3d-9bee-02ac59842be4,2023,Especial,,10327853.89
109014cc-f16c-4d9c-948a-fbaf15662e0e,2023,Otros,,19077644.04
41941955-5cae-4b83-8ec9-2d22c897becc,2024,Residencial,6,18629178.27
7e9e8a0d-1d39-4c9e-8c0a-4351c8f96d43,2024,Industrial,,17245132.99
07a6ce28-a4e3-40a8-aed0-62b7edf77377,2024,Otros,,4156467.0
e323e325-cf75-46d8-95b2-6eb3cad9716e,2024,Comercial,,3205816.37
5e56263a-76b3-40d3-9ec8-2dab0ee0475b,2023,Residencial,3,2961175.92
7bdc77cd-cc04-483a-a27c-c2c4bb1e084e,2024,Oficial,,2783203.03
fed0aba0-41d8-4296-9351-47c5858f628b,2023,Oficial,,4029537.14
423840e1-1b5e-4f00-a7c9-d46cae9ae928,2023,Comercial,,6234315.83
ecfadb7f-88eb-428d-be4d-8f5fe5d01ab6,2024,Residencial,6,16056155.52
50410714-961f-42e8-947b-7f48f864cb7a,2023,Especial,,5273841.25
9e9a2835-c953-4971-a7bf-fe43eabe3163,2024,Industrial,,18555364.14
